episode,total_reward,hit_rate_pct,prefetch_accuracy_pct,total_prefetches,useful_prefetches,avg_measured_latency_ms,avg_baseline_latency_ms,total_measured_latency_ms,total_baseline_latency_ms,latency_reduction_pct,avg_ttft_ms,median_ttft_ms,p95_ttft_ms,tier_L1,tier_L2,tier_L3,tier_MISS,tier_L1_pct,tier_L2_pct,tier_L3_pct,tier_MISS_pct,latency_L1_ms,latency_L2_ms,latency_L3_ms,latency_MISS_ms
695,21.85227015522227,85.75,0.0,3,0,30.703,31.01,1535.139,1550.5,0.99,0.727,0.055,2.305,343,0,0,57,85.8,0.0,0.0,14.2,12.053,0.0,0.0,1516.2
696,22.8431829752633,85.75,0.0,0,0,30.553,31.01,1527.657,1550.5,1.47,0.584,0.053,0.064,343,0,0,57,85.8,0.0,0.0,14.2,11.457,0.0,0.0,1516.2
697,22.417380220730905,85.75,0.0,3,0,30.692,31.01,1534.622,1550.5,1.02,0.725,0.052,2.371,343,0,0,57,85.8,0.0,0.0,14.2,11.488,0.0,0.0,1516.2
698,21.74794327695229,85.75,0.0,6,0,30.856,31.01,1542.82,1550.5,0.5,0.885,0.052,2.623,343,0,0,57,85.8,0.0,0.0,14.2,11.763,0.0,0.0,1516.2
699,22.024167513538423,85.75,0.0,6,0,30.823,31.01,1541.133,1550.5,0.6,0.855,0.051,2.348,343,0,0,57,85.8,0.0,0.0,14.2,11.487,0.0,0.0,1516.2
700,21.94923836325136,85.75,0.0,6,0,30.825,31.01,1541.243,1550.5,0.6,0.856,0.054,2.351,343,0,0,57,85.8,0.0,0.0,14.2,11.562,0.0,0.0,1516.2
701,20.643442841347056,85.75,0.0,8,0,30.998,31.01,1549.9,1550.5,0.04,1.016,0.058,3.413,343,0,0,57,85.8,0.0,0.0,14.2,12.605,0.0,0.0,1516.2
702,21.91269580465608,85.75,0.0,5,0,30.808,31.01,1540.413,1550.5,0.65,0.837,0.052,3.029,343,0,0,57,85.8,0.0,0.0,14.2,11.73,0.0,0.0,1516.2
703,22.348475759875818,85.75,0.0,4,0,30.733,31.01,1536.667,1550.5,0.89,0.765,0.049,2.346,343,0,0,57,85.8,0.0,0.0,14.2,11.426,0.0,0.0,1516.2
704,21.892051671909698,85.75,0.0,5,0,30.8,31.01,1540.014,1550.5,0.68,0.832,0.056,2.514,343,0,0,57,85.8,0.0,0.0,14.2,11.751,0.0,0.0,1516.2
705,22.032235750024064,85.75,0.0,4,0,30.757,31.01,1537.866,1550.5,0.81,0.789,0.049,2.583,343,0,0,57,85.8,0.0,0.0,14.2,11.742,0.0,0.0,1516.2
706,22.375520508726506,85.75,0.0,2,0,30.65,31.01,1532.489,1550.5,1.16,0.68,0.055,1.36,343,0,0,57,85.8,0.0,0.0,14.2,11.662,0.0,0.0,1516.2
707,17.29119129675851,85.75,0.0,2,0,30.776,31.01,1538.78,1550.5,0.76,0.721,0.073,1.74,343,0,0,57,85.8,0.0,0.0,14.2,16.746,0.0,0.0,1516.2
708,16.78103840206125,85.75,0.0,6,0,31.007,31.01,1550.345,1550.5,0.01,0.954,0.068,3.076,343,0,0,57,85.8,0.0,0.0,14.2,16.73,0.0,0.0,1516.2
709,16.675586093066272,85.75,0.0,7,0,31.066,31.01,1553.316,1550.5,-0.18,1.014,0.067,4.649,343,0,0,57,85.8,0.0,0.0,14.2,16.704,0.0,0.0,1516.2
710,16.74716913950936,85.75,0.0,6,0,31.012,31.01,1550.596,1550.5,-0.01,0.959,0.067,3.141,343,0,0,57,85.8,0.0,0.0,14.2,16.764,0.0,0.0,1516.2
711,21.032647499976278,85.75,0.0,5,0,30.83,31.01,1541.496,1550.5,0.58,0.847,0.059,2.652,343,0,0,57,85.8,0.0,0.0,14.2,12.61,0.0,0.0,1516.2
712,21.549904087174696,85.75,0.0,7,0,30.896,31.01,1544.821,1550.5,0.37,0.924,0.052,2.604,343,0,0,57,85.8,0.0,0.0,14.2,11.83,0.0,0.0,1516.2
713,22.195984224680927,85.75,0.0,3,0,30.72,31.01,1535.995,1550.5,0.94,0.748,0.05,1.891,343,0,0,57,85.8,0.0,0.0,14.2,11.71,0.0,0.0,1516.2
714,21.430581576217755,85.75,0.0,4,0,30.773,31.01,1538.665,1550.5,0.76,0.79,0.05,2.657,343,0,0,57,85.8,0.0,0.0,14.2,12.344,0.0,0.0,1516.2
715,21.980455859241864,85.75,0.0,4,0,30.779,31.01,1538.936,1550.5,0.75,0.806,0.053,2.641,343,0,0,57,85.8,0.0,0.0,14.2,11.794,0.0,0.0,1516.2
716,21.975175587738462,85.75,0.0,5,0,30.789,31.01,1539.464,1550.5,0.71,0.819,0.052,2.427,343,0,0,57,85.8,0.0,0.0,14.2,11.668,0.0,0.0,1516.2
717,16.801053411856564,85.75,0.0,6,0,31.005,31.01,1550.248,1550.5,0.02,0.953,0.069,2.996,343,0,0,57,85.8,0.0,0.0,14.2,16.71,0.0,0.0,1516.2
718,17.3984283327492,85.75,0.0,2,0,30.776,31.01,1538.824,1550.5,0.75,0.724,0.066,1.745,343,0,0,57,85.8,0.0,0.0,14.2,16.639,0.0,0.0,1516.2
719,17.04799190434054,85.75,0.0,4,0,30.894,31.01,1544.723,1550.5,0.37,0.842,0.071,3.049,343,0,0,57,85.8,0.0,0.0,14.2,16.726,0.0,0.0,1516.2
720,16.725184367916818,85.75,0.0,6,0,31.014,31.01,1550.697,1550.5,-0.01,0.96,0.07,3.002,343,0,0,57,85.8,0.0,0.0,14.2,16.786,0.0,0.0,1516.2
721,16.671489692319973,85.75,0.0,4,0,30.914,31.01,1545.682,1550.5,0.31,0.855,0.076,3.196,343,0,0,57,85.8,0.0,0.0,14.2,17.103,0.0,0.0,1516.2
722,16.652544452173906,85.75,0.0,6,0,31.019,31.01,1550.958,1550.5,-0.03,0.964,0.072,3.154,343,0,0,57,85.8,0.0,0.0,14.2,16.859,0.0,0.0,1516.2
723,17.124507649944952,85.75,0.0,4,0,30.888,31.01,1544.392,1550.5,0.39,0.836,0.071,3.312,343,0,0,57,85.8,0.0,0.0,14.2,16.65,0.0,0.0,1516.2
724,16.321068580031817,85.75,0.0,9,0,31.182,31.01,1559.111,1550.5,-0.56,1.129,0.068,5.857,343,0,0,57,85.8,0.0,0.0,14.2,16.796,0.0,0.0,1516.2
725,15.986032057807012,85.75,0.0,10,0,31.275,31.01,1563.771,1550.5,-0.86,1.22,0.078,3.226,343,0,0,57,85.8,0.0,0.0,14.2,16.999,0.0,0.0,1516.2
726,16.965570947880714,85.75,0.0,4,0,30.901,31.01,1545.028,1550.5,0.35,0.846,0.069,3.118,343,0,0,57,85.8,0.0,0.0,14.2,16.809,0.0,0.0,1516.2
727,16.098844136248506,85.75,0.0,10,0,31.259,31.01,1562.926,1550.5,-0.8,1.206,0.072,3.158,343,0,0,57,85.8,0.0,0.0,14.2,16.887,0.0,0.0,1516.2
728,16.7980984126388,85.75,0.0,6,0,31.007,31.01,1550.341,1550.5,0.01,0.954,0.07,3.014,343,0,0,57,85.8,0.0,0.0,14.2,16.713,0.0,0.0,1516.2
729,16.12608374259663,85.75,0.0,9,0,31.182,31.01,1559.083,1550.5,-0.55,1.125,0.071,4.604,343,0,0,57,85.8,0.0,0.0,14.2,16.991,0.0,0.0,1516.2
730,16.90734682155174,85.75,0.0,5,0,30.95,31.01,1547.489,1550.5,0.19,0.897,0.066,3.051,343,0,0,57,85.8,0.0,0.0,14.2,16.735,0.0,0.0,1516.2
731,16.673526800380877,85.75,0.0,4,0,30.905,31.01,1545.233,1550.5,0.34,0.847,0.074,3.057,343,0,0,57,85.8,0.0,0.0,14.2,17.101,0.0,0.0,1516.2
732,16.865796068612084,85.75,0.0,5,0,30.953,31.01,1547.63,1550.5,0.19,0.899,0.071,3.023,343,0,0,57,85.8,0.0,0.0,14.2,16.777,0.0,0.0,1516.2
733,16.973166814799278,85.75,0.0,4,0,30.905,31.01,1545.249,1550.5,0.34,0.852,0.069,3.208,343,0,0,57,85.8,0.0,0.0,14.2,16.801,0.0,0.0,1516.2
734,16.33897803645008,85.75,0.0,4,0,30.926,31.01,1546.278,1550.5,0.27,0.868,0.075,3.357,343,0,0,57,85.8,0.0,0.0,14.2,17.435,0.0,0.0,1516.2
735,16.609124287444438,85.75,0.0,6,0,31.026,31.01,1551.3,1550.5,-0.05,0.972,0.069,3.369,343,0,0,57,85.8,0.0,0.0,14.2,16.902,0.0,0.0,1516.2
736,16.747498274727995,85.75,0.0,6,0,31.004,31.01,1550.211,1550.5,0.02,0.951,0.07,2.993,343,0,0,57,85.8,0.0,0.0,14.2,16.764,0.0,0.0,1516.2
737,16.81777744046279,85.75,0.0,5,0,30.964,31.01,1548.202,1550.5,0.15,0.911,0.071,3.162,343,0,0,57,85.8,0.0,0.0,14.2,16.825,0.0,0.0,1516.2
738,16.576823044460383,85.75,0.0,3,0,30.855,31.01,1542.735,1550.5,0.5,0.795,0.079,3.147,343,0,0,57,85.8,0.0,0.0,14.2,17.329,0.0,0.0,1516.2
739,16.16883811339551,85.75,0.0,7,0,31.107,31.01,1555.351,1550.5,-0.31,1.049,0.078,3.207,343,0,0,57,85.8,0.0,0.0,14.2,17.211,0.0,0.0,1516.2
740,16.52053361716547,85.75,0.0,5,0,30.975,31.01,1548.766,1550.5,0.11,0.918,0.074,3.402,343,0,0,57,85.8,0.0,0.0,14.2,17.122,0.0,0.0,1516.2
741,16.08391519514219,85.75,0.0,6,0,31.073,31.01,1553.673,1550.5,-0.2,1.013,0.078,3.579,343,0,0,57,85.8,0.0,0.0,14.2,17.427,0.0,0.0,1516.2
742,16.730358883299722,85.75,0.0,4,0,30.916,31.01,1545.78,1550.5,0.3,0.859,0.075,3.178,343,0,0,57,85.8,0.0,0.0,14.2,17.044,0.0,0.0,1516.2
743,16.7952437632753,85.75,0.0,4,0,30.922,31.01,1546.09,1550.5,0.28,0.866,0.075,3.328,343,0,0,57,85.8,0.0,0.0,14.2,16.979,0.0,0.0,1516.2
744,16.948957964786445,85.75,0.0,3,0,30.857,31.01,1542.856,1550.5,0.49,0.801,0.071,3.329,343,0,0,57,85.8,0.0,0.0,14.2,16.957,0.0,0.0,1516.2
745,17.351069000870627,85.75,0.0,1,0,30.726,31.01,1536.316,1550.5,0.91,0.672,0.07,0.137,343,0,0,57,85.8,0.0,0.0,14.2,16.817,0.0,0.0,1516.2
746,16.91267612565693,85.75,0.0,3,0,30.847,31.01,1542.361,1550.5,0.52,0.79,0.076,3.153,343,0,0,57,85.8,0.0,0.0,14.2,16.993,0.0,0.0,1516.2
747,17.591897726379973,85.75,0.0,1,0,30.72,31.01,1536.024,1550.5,0.93,0.668,0.066,0.138,343,0,0,57,85.8,0.0,0.0,14.2,16.577,0.0,0.0,1516.2
748,16.749469360749508,85.75,0.0,6,0,31.01,31.01,1550.503,1550.5,-0.0,0.958,0.072,3.046,343,0,0,57,85.8,0.0,0.0,14.2,16.762,0.0,0.0,1516.2
749,16.558739918133256,85.75,0.0,7,0,31.074,31.01,1553.7,1550.5,-0.21,1.021,0.073,3.101,343,0,0,57,85.8,0.0,0.0,14.2,16.821,0.0,0.0,1516.2
750,16.266788262759757,85.75,0.0,9,0,31.19,31.01,1559.504,1550.5,-0.58,1.138,0.07,3.045,343,0,0,57,85.8,0.0,0.0,14.2,16.85,0.0,0.0,1516.2
751,17.01586853676886,85.75,0.0,2,0,30.791,31.01,1539.574,1550.5,0.7,0.733,0.076,1.828,343,0,0,57,85.8,0.0,0.0,14.2,17.021,0.0,0.0,1516.2
752,16.826633292313936,85.75,0.0,6,0,31.007,31.01,1550.375,1550.5,0.01,0.955,0.068,3.045,343,0,0,57,85.8,0.0,0.0,14.2,16.685,0.0,0.0,1516.2
753,16.926106539483712,85.75,0.0,5,0,30.947,31.01,1547.356,1550.5,0.2,0.894,0.071,3.008,343,0,0,57,85.8,0.0,0.0,14.2,16.717,0.0,0.0,1516.2
754,16.821356644084275,85.75,0.0,5,0,30.953,31.01,1547.64,1550.5,0.18,0.898,0.073,3.113,343,0,0,57,85.8,0.0,0.0,14.2,16.821,0.0,0.0,1516.2
755,16.76552742830784,85.75,0.0,6,0,31.01,31.01,1550.521,1550.5,-0.0,0.958,0.073,3.02,343,0,0,57,85.8,0.0,0.0,14.2,16.746,0.0,0.0,1516.2
756,17.231481143398327,85.75,0.0,3,0,30.832,31.01,1541.582,1550.5,0.58,0.778,0.069,2.978,343,0,0,57,85.8,0.0,0.0,14.2,16.674,0.0,0.0,1516.2
757,16.8813585561454,85.75,0.0,5,0,30.951,31.01,1547.528,1550.5,0.19,0.898,0.068,3.024,343,0,0,57,85.8,0.0,0.0,14.2,16.761,0.0,0.0,1516.2
758,17.05655273786173,85.75,0.0,4,0,30.887,31.01,1544.365,1550.5,0.4,0.834,0.071,2.972,343,0,0,57,85.8,0.0,0.0,14.2,16.718,0.0,0.0,1516.2
759,17.099124082023394,85.75,0.0,3,0,30.838,31.01,1541.907,1550.5,0.55,0.784,0.07,3.0,343,0,0,57,85.8,0.0,0.0,14.2,16.807,0.0,0.0,1516.2
760,16.934960666856327,85.75,0.0,5,0,30.948,31.01,1547.405,1550.5,0.2,0.895,0.068,3.001,343,0,0,57,85.8,0.0,0.0,14.2,16.708,0.0,0.0,1516.2
761,21.233184955207747,85.75,0.0,3,0,30.718,31.01,1535.887,1550.5,0.94,0.733,0.059,1.431,343,0,0,57,85.8,0.0,0.0,14.2,12.672,0.0,0.0,1516.2
762,22.794653007364797,85.75,0.0,0,0,30.554,31.01,1527.705,1550.5,1.47,0.583,0.052,0.059,343,0,0,57,85.8,0.0,0.0,14.2,11.505,0.0,0.0,1516.2
763,22.109214959576583,85.75,0.0,4,0,30.745,31.01,1537.256,1550.5,0.85,0.774,0.05,2.453,343,0,0,57,85.8,0.0,0.0,14.2,11.665,0.0,0.0,1516.2
764,22.657883594366428,85.75,0.0,1,0,30.602,31.01,1530.083,1550.5,1.32,0.632,0.051,0.1,343,0,0,57,85.8,0.0,0.0,14.2,11.511,0.0,0.0,1516.2
765,21.85261051747323,85.75,0.0,6,0,30.857,31.01,1542.854,1550.5,0.49,0.887,0.05,2.465,343,0,0,57,85.8,0.0,0.0,14.2,11.659,0.0,0.0,1516.2
766,21.915492464484245,85.75,0.0,5,0,30.793,31.01,1539.64,1550.5,0.7,0.821,0.054,2.403,343,0,0,57,85.8,0.0,0.0,14.2,11.727,0.0,0.0,1516.2
767,22.05864683587928,85.75,0.0,4,0,30.744,31.01,1537.195,1550.5,0.86,0.773,0.055,2.388,343,0,0,57,85.8,0.0,0.0,14.2,11.716,0.0,0.0,1516.2
768,22.549627764238682,85.75,0.0,1,0,30.603,31.01,1530.164,1550.5,1.31,0.632,0.055,0.098,343,0,0,57,85.8,0.0,0.0,14.2,11.619,0.0,0.0,1516.2
769,22.009175868382535,85.75,0.0,4,0,30.75,31.01,1537.477,1550.5,0.84,0.777,0.053,2.467,343,0,0,57,85.8,0.0,0.0,14.2,11.765,0.0,0.0,1516.2
770,21.581039917970088,85.75,0.0,7,0,30.892,31.01,1544.581,1550.5,0.38,0.92,0.054,2.49,343,0,0,57,85.8,0.0,0.0,14.2,11.799,0.0,0.0,1516.2
771,21.13339588782177,85.75,0.0,4,0,30.813,31.01,1540.67,1550.5,0.63,0.829,0.056,3.128,343,0,0,57,85.8,0.0,0.0,14.2,12.641,0.0,0.0,1516.2
772,22.72826071639516,85.75,0.0,1,0,30.601,31.01,1530.06,1550.5,1.32,0.632,0.048,0.099,343,0,0,57,85.8,0.0,0.0,14.2,11.44,0.0,0.0,1516.2
773,22.334105183262494,85.75,0.0,3,0,30.694,31.01,1534.687,1550.5,1.02,0.724,0.05,2.353,343,0,0,57,85.8,0.0,0.0,14.2,11.572,0.0,0.0,1516.2
774,22.53765079585806,85.75,0.0,1,0,30.604,31.01,1530.195,1550.5,1.31,0.632,0.051,0.103,343,0,0,57,85.8,0.0,0.0,14.2,11.631,0.0,0.0,1516.2
775,21.96989664765873,85.75,0.0,5,0,30.793,31.01,1539.63,1550.5,0.7,0.821,0.052,2.437,343,0,0,57,85.8,0.0,0.0,14.2,11.673,0.0,0.0,1516.2
776,22.169776771128035,85.75,0.0,4,0,30.748,31.01,1537.415,1550.5,0.84,0.778,0.052,2.444,343,0,0,57,85.8,0.0,0.0,14.2,11.604,0.0,0.0,1516.2
777,21.939388018808444,85.75,0.0,3,0,30.708,31.01,1535.377,1550.5,0.98,0.733,0.057,2.435,343,0,0,57,85.8,0.0,0.0,14.2,11.966,0.0,0.0,1516.2
778,21.472148787679835,85.75,0.0,8,0,30.96,31.01,1547.994,1550.5,0.16,0.989,0.051,3.093,343,0,0,57,85.8,0.0,0.0,14.2,11.776,0.0,0.0,1516.2
779,22.096445828586674,85.75,0.0,4,0,30.741,31.01,1537.063,1550.5,0.87,0.771,0.054,2.383,343,0,0,57,85.8,0.0,0.0,14.2,11.678,0.0,0.0,1516.2
780,22.314416398302768,85.75,0.0,3,0,30.696,31.01,1534.801,1550.5,1.01,0.725,0.05,2.386,343,0,0,57,85.8,0.0,0.0,14.2,11.591,0.0,0.0,1516.2
781,21.014989413035373,85.75,0.0,6,0,30.859,31.01,1542.965,1550.5,0.49,0.877,0.056,2.614,343,0,0,57,85.8,0.0,0.0,14.2,12.496,0.0,0.0,1516.2
782,21.71351913532083,85.75,0.0,6,0,30.849,31.01,1542.462,1550.5,0.52,0.877,0.052,2.526,343,0,0,57,85.8,0.0,0.0,14.2,11.798,0.0,0.0,1516.2
783,22.26245117432822,85.75,0.0,3,0,30.698,31.01,1534.898,1550.5,1.01,0.727,0.052,2.422,343,0,0,57,85.8,0.0,0.0,14.2,11.643,0.0,0.0,1516.2
784,22.314732291278546,85.75,0.0,3,0,30.693,31.01,1534.672,1550.5,1.02,0.723,0.053,1.361,343,0,0,57,85.8,0.0,0.0,14.2,11.591,0.0,0.0,1516.2
785,21.809169456193494,85.75,0.0,6,0,30.838,31.01,1541.92,1550.5,0.55,0.868,0.051,2.432,343,0,0,57,85.8,0.0,0.0,14.2,11.702,0.0,0.0,1516.2
786,21.8793136092588,85.75,0.0,5,0,30.793,31.01,1539.649,1550.5,0.7,0.821,0.053,2.419,343,0,0,57,85.8,0.0,0.0,14.2,11.763,0.0,0.0,1516.2
787,20.499751627894803,85.75,0.0,8,0,30.956,31.01,1547.782,1550.5,0.18,0.967,0.057,2.485,343,0,0,57,85.8,0.0,0.0,14.2,12.749,0.0,0.0,1516.2
788,22.079448871457807,85.75,0.0,4,0,30.756,31.01,1537.805,1550.5,0.82,0.785,0.052,2.48,343,0,0,57,85.8,0.0,0.0,14.2,11.695,0.0,0.0,1516.2
789,21.61049696706516,85.75,0.0,7,0,30.885,31.01,1544.262,1550.5,0.4,0.914,0.053,2.485,343,0,0,57,85.8,0.0,0.0,14.2,11.769,0.0,0.0,1516.2
790,22.25593631098431,85.75,0.0,3,0,30.698,31.01,1534.923,1550.5,1.0,0.727,0.051,2.421,343,0,0,57,85.8,0.0,0.0,14.2,11.65,0.0,0.0,1516.2
791,20.861239129973846,85.75,0.0,6,0,30.864,31.01,1543.223,1550.5,0.47,0.881,0.059,2.527,343,0,0,57,85.8,0.0,0.0,14.2,12.65,0.0,0.0,1516.2
792,22.11499693026193,85.75,0.0,4,0,30.744,31.01,1537.206,1550.5,0.86,0.773,0.05,2.434,343,0,0,57,85.8,0.0,0.0,14.2,11.659,0.0,0.0,1516.2
793,22.316837182160583,85.75,0.0,3,0,30.694,31.01,1534.679,1550.5,1.02,0.723,0.052,2.357,343,0,0,57,85.8,0.0,0.0,14.2,11.589,0.0,0.0,1516.2
794,21.86098643980761,85.75,0.0,6,0,30.834,31.01,1541.688,1550.5,0.57,0.863,0.052,3.631,343,0,0,57,85.8,0.0,0.0,14.2,11.65,0.0,0.0,1516.2
795,21.891791396353923,85.75,0.0,5,0,30.795,31.01,1539.764,1550.5,0.69,0.823,0.049,2.455,343,0,0,57,85.8,0.0,0.0,14.2,11.751,0.0,0.0,1516.2
796,22.569773326618044,85.75,0.0,2,0,30.647,31.01,1532.329,1550.5,1.17,0.677,0.05,1.38,343,0,0,57,85.8,0.0,0.0,14.2,11.467,0.0,0.0,1516.2
797,22.207030983785025,85.75,0.0,4,0,30.744,31.01,1537.205,1550.5,0.86,0.774,0.05,2.463,343,0,0,57,85.8,0.0,0.0,14.2,11.567,0.0,0.0,1516.2
798,22.470480683115017,85.75,0.0,1,0,30.605,31.01,1530.247,1550.5,1.31,0.633,0.055,0.106,343,0,0,57,85.8,0.0,0.0,14.2,11.698,0.0,0.0,1516.2
799,22.278055207579513,85.75,0.0,3,0,30.699,31.01,1534.944,1550.5,1.0,0.728,0.055,2.427,343,0,0,57,85.8,0.0,0.0,14.2,11.628,0.0,0.0,1516.2
800,21.871537072960145,85.75,0.0,4,0,30.748,31.01,1537.408,1550.5,0.84,0.774,0.057,2.409,343,0,0,57,85.8,0.0,0.0,14.2,11.903,0.0,0.0,1516.2
801,21.389256210540537,85.75,0.0,3,0,30.718,31.01,1535.916,1550.5,0.94,0.736,0.058,2.467,343,0,0,57,85.8,0.0,0.0,14.2,12.516,0.0,0.0,1516.2
802,21.855430140223625,85.75,0.0,6,0,30.838,31.01,1541.892,1550.5,0.56,0.868,0.05,2.434,343,0,0,57,85.8,0.0,0.0,14.2,11.656,0.0,0.0,1516.2
803,21.889435732316755,85.75,0.0,5,0,30.797,31.01,1539.86,1550.5,0.69,0.826,0.055,2.478,343,0,0,57,85.8,0.0,0.0,14.2,11.753,0.0,0.0,1516.2
804,22.108422826071127,85.75,0.0,4,0,30.748,31.01,1537.406,1550.5,0.84,0.778,0.054,2.461,343,0,0,57,85.8,0.0,0.0,14.2,11.666,0.0,0.0,1516.2
805,20.795328391442393,85.75,0.0,13,0,31.173,31.01,1558.654,1550.5,-0.53,1.203,0.05,4.72,343,0,0,57,85.8,0.0,0.0,14.2,11.796,0.0,0.0,1516.2
806,21.43235540413526,85.75,0.0,9,0,30.977,31.01,1548.848,1550.5,0.11,1.008,0.053,2.496,343,0,0,57,85.8,0.0,0.0,14.2,11.685,0.0,0.0,1516.2
807,22.341873366608663,85.75,0.0,2,0,30.65,31.01,1532.486,1550.5,1.16,0.679,0.056,1.344,343,0,0,57,85.8,0.0,0.0,14.2,11.695,0.0,0.0,1516.2
808,21.69517328840987,85.75,0.0,6,0,30.848,31.01,1542.42,1550.5,0.52,0.877,0.053,2.494,343,0,0,57,85.8,0.0,0.0,14.2,11.816,0.0,0.0,1516.2
809,21.73444322516491,85.75,0.0,7,0,30.89,31.01,1544.514,1550.5,0.39,0.921,0.05,2.563,343,0,0,57,85.8,0.0,0.0,14.2,11.645,0.0,0.0,1516.2
810,22.03619773457625,85.75,0.0,5,0,30.786,31.01,1539.314,1550.5,0.72,0.816,0.051,2.402,343,0,0,57,85.8,0.0,0.0,14.2,11.607,0.0,0.0,1516.2
811,21.580551489828533,85.75,0.0,2,0,30.67,31.01,1533.48,1550.5,1.1,0.687,0.058,1.401,343,0,0,57,85.8,0.0,0.0,14.2,12.457,0.0,0.0,1516.2
812,21.936867554484465,85.75,0.0,5,0,30.797,31.01,1539.873,1550.5,0.69,0.827,0.055,2.443,343,0,0,57,85.8,0.0,0.0,14.2,11.706,0.0,0.0,1516.2
813,21.939026563939237,85.75,0.0,5,0,30.791,31.01,1539.573,1550.5,0.7,0.821,0.051,2.443,343,0,0,57,85.8,0.0,0.0,14.2,11.704,0.0,0.0,1516.2
814,22.19827095629566,85.75,0.0,3,0,30.697,31.01,1534.844,1550.5,1.01,0.725,0.056,2.376,343,0,0,57,85.8,0.0,0.0,14.2,11.707,0.0,0.0,1516.2
815,22.062622571991355,85.75,0.0,5,0,30.787,31.01,1539.353,1550.5,0.72,0.817,0.049,2.427,343,0,0,57,85.8,0.0,0.0,14.2,11.58,0.0,0.0,1516.2
816,21.680586361273463,85.75,0.0,6,0,30.857,31.01,1542.857,1550.5,0.49,0.885,0.051,2.455,343,0,0,57,85.8,0.0,0.0,14.2,11.831,0.0,0.0,1516.2
817,21.16772804725652,85.75,0.0,10,0,31.025,31.01,1551.228,1550.5,-0.05,1.054,0.054,3.691,343,0,0,57,85.8,0.0,0.0,14.2,11.818,0.0,0.0,1516.2
818,22.126418699420846,85.75,0.0,4,0,30.747,31.01,1537.367,1550.5,0.85,0.776,0.048,2.431,343,0,0,57,85.8,0.0,0.0,14.2,11.648,0.0,0.0,1516.2
819,22.014686482305237,85.75,0.0,5,0,30.787,31.01,1539.328,1550.5,0.72,0.817,0.051,3.644,343,0,0,57,85.8,0.0,0.0,14.2,11.628,0.0,0.0,1516.2
820,22.05960202359487,85.75,0.0,4,0,30.743,31.01,1537.144,1550.5,0.86,0.772,0.054,2.486,343,0,0,57,85.8,0.0,0.0,14.2,11.715,0.0,0.0,1516.2
821,21.550789287071122,85.75,0.0,2,0,30.668,31.01,1533.403,1550.5,1.1,0.685,0.057,1.397,343,0,0,57,85.8,0.0,0.0,14.2,12.486,0.0,0.0,1516.2
822,22.814134951401467,85.75,0.0,0,0,30.554,31.01,1527.686,1550.5,1.47,0.583,0.05,0.063,343,0,0,57,85.8,0.0,0.0,14.2,11.486,0.0,0.0,1516.2
823,22.529505237694277,85.75,0.0,2,0,30.649,31.01,1532.439,1550.5,1.16,0.679,0.051,1.395,343,0,0,57,85.8,0.0,0.0,14.2,11.508,0.0,0.0,1516.2
824,21.407453751990325,85.75,0.0,8,0,30.948,31.01,1547.376,1550.5,0.2,0.976,0.058,2.58,343,0,0,57,85.8,0.0,0.0,14.2,11.841,0.0,0.0,1516.2
825,21.50087251460512,85.75,0.0,5,0,30.829,31.01,1541.462,1550.5,0.58,0.853,0.057,2.662,343,0,0,57,85.8,0.0,0.0,14.2,12.142,0.0,0.0,1516.2
826,22.05501376106762,85.75,0.0,4,0,30.744,31.01,1537.192,1550.5,0.86,0.772,0.052,2.411,343,0,0,57,85.8,0.0,0.0,14.2,11.719,0.0,0.0,1516.2
827,22.009316665514902,85.75,0.0,5,0,30.79,31.01,1539.496,1550.5,0.71,0.82,0.052,2.398,343,0,0,57,85.8,0.0,0.0,14.2,11.633,0.0,0.0,1516.2
828,21.661045009119448,85.75,0.0,7,0,30.882,31.01,1544.115,1550.5,0.41,0.912,0.05,2.438,343,0,0,57,85.8,0.0,0.0,14.2,11.719,0.0,0.0,1516.2
829,22.013920978651498,85.75,0.0,3,0,30.703,31.01,1535.136,1550.5,0.99,0.73,0.056,2.426,343,0,0,57,85.8,0.0,0.0,14.2,11.892,0.0,0.0,1516.2
830,21.573514868023558,85.75,0.0,8,0,30.952,31.01,1547.615,1550.5,0.19,0.982,0.052,3.255,343,0,0,57,85.8,0.0,0.0,14.2,11.675,0.0,0.0,1516.2
831,20.57499984316886,85.75,0.0,4,0,30.797,31.01,1539.834,1550.5,0.69,0.801,0.058,2.438,343,0,0,57,85.8,0.0,0.0,14.2,13.199,0.0,0.0,1516.2
832,22.217551858424066,85.75,0.0,4,0,30.739,31.01,1536.972,1550.5,0.87,0.77,0.051,2.398,343,0,0,57,85.8,0.0,0.0,14.2,11.557,0.0,0.0,1516.2
833,22.52180824951679,85.75,0.0,2,0,30.65,31.01,1532.516,1550.5,1.16,0.681,0.053,1.373,343,0,0,57,85.8,0.0,0.0,14.2,11.515,0.0,0.0,1516.2
834,21.864791329082372,85.75,0.0,6,0,30.841,31.01,1542.056,1550.5,0.54,0.871,0.052,2.437,343,0,0,57,85.8,0.0,0.0,14.2,11.646,0.0,0.0,1516.2
835,22.230553921921036,85.75,0.0,4,0,30.739,31.01,1536.929,1550.5,0.88,0.769,0.054,2.389,343,0,0,57,85.8,0.0,0.0,14.2,11.544,0.0,0.0,1516.2
